numero_de_cliente,probabilidad,predict
1098486448,0.9006184,1
1122340744,0.884787,1
1391269212,0.88380647,1
284742202,0.8747871,1
634386778,0.87275624,1
1469402972,0.8697843,1
932097447,0.86478734,1
1012975237,0.86413604,1
470057022,0.85933286,1
740845931,0.85706705,1
1229634178,0.85662943,1
999567231,0.8530213,1
1454996526,0.85216135,1
249952495,0.8512718,1
1089707559,0.8469066,1
356662435,0.8466827,1
979369427,0.8412127,1
936884668,0.8391046,1
346202943,0.83906174,1
1470755777,0.83747005,1
751350565,0.83009744,1
1019205178,0.82960457,1
706379573,0.82095474,1
508442325,0.8160737,1
314236318,0.8138737,1
888232760,0.8126821,1
685436600,0.8113846,1
1356773835,0.80848485,1
961886397,0.8056471,1
951539074,0.80429155,1
1011273772,0.8039023,1
1116995263,0.80266863,1
629052023,0.80204445,1
291149719,0.7983456,1
1238491830,0.79645413,1
1320406352,0.7940283,1
552491803,0.7940257,1
506282515,0.7817147,1
1012226422,0.77686316,1
779846086,0.77123165,1
668590958,0.77087957,1
1062593134,0.76782805,1
1169159777,0.76679087,1
308053123,0.76454973,1
352906984,0.76207703,1
1231095199,0.7609702,1
710322376,0.7582431,1
628650707,0.75520176,1
1327182802,0.75265867,1
547718219,0.75146145,1
990609528,0.750783,1
1089552153,0.7473236,1
897621250,0.7461078,1
1336894717,0.7434933,1
355522005,0.7428902,1
733597636,0.742657,1
800037613,0.7413108,1
658350101,0.7399065,1
1337293848,0.73812646,1
631683815,0.7366937,1
684576060,0.73435897,1
1103439801,0.7335612,1
1305321023,0.7332382,1
889464941,0.7329959,1
1209176750,0.73275477,1
760597346,0.73130316,1
956808850,0.7287472,1
358548333,0.7283526,1
690003736,0.7274873,1
498962460,0.72734386,1
1187581299,0.72616506,1
902482861,0.7258859,1
345764726,0.7256784,1
661856507,0.7223356,1
597392052,0.7213411,1
825039709,0.72013503,1
1135175691,0.7198159,1
731111548,0.7184758,1
642845444,0.7168506,1
1219076232,0.71645814,1
1339896690,0.71645695,1
274914992,0.7158809,1
1000163117,0.71567696,1
672560961,0.7142218,1
1144366247,0.714129,1
916274165,0.7101136,1
894415665,0.7096331,1
294967894,0.70905226,1
540008436,0.7085418,1
1205824221,0.7072422,1
1440838176,0.70632344,1
1385007546,0.70596415,1
688620743,0.70385915,1
725911849,0.7029075,1
1321346235,0.7015174,1
454549155,0.70082086,1
1164281684,0.70024204,1
785215333,0.6998418,1
1246638651,0.6989669,1
465680374,0.6986831,1
306285953,0.6977994,1
1348953360,0.6974084,1
715432741,0.69682354,1
1463106088,0.6942394,1
678291644,0.6937875,1
714961049,0.6931285,1
464422087,0.69277793,1
939710885,0.6924095,1
571851534,0.69231576,1
997156481,0.6919949,1
634031260,0.6917303,1
958497190,0.6901002,1
1099552352,0.689661,1
777042252,0.6883461,1
1249442553,0.68828344,1
1323098521,0.68796587,1
318751233,0.6878342,1
498154362,0.68719846,1
659165064,0.687105,1
491032668,0.68601555,1
841246442,0.68550354,1
287832706,0.68537927,1
636964898,0.6849382,1
643545404,0.6843424,1
1230541610,0.683497,1
263333883,0.68330747,1
774218376,0.68159676,1
877644703,0.6810073,1
1103543354,0.6796179,1
828463126,0.678582,1
1010399747,0.67796445,1
731054597,0.67738533,1
1469808379,0.67502624,1
892732799,0.674763,1
1102091019,0.6738069,1
1161384878,0.6723828,1
652989889,0.67179036,1
1233370816,0.671081,1
1161230412,0.6709154,1
1547273547,0.6697247,1
823297125,0.66968924,1
342919116,0.66939974,1
698013750,0.66864425,1
690092557,0.66850096,1
655744278,0.66777366,1
853893960,0.66748935,1
566014233,0.6674893,1
1016953703,0.66665804,1
650835331,0.66615814,1
809301833,0.6644711,1
1101717337,0.66414386,1
648368723,0.663142,1
1457705185,0.6618987,1
1462060312,0.661677,1
845375062,0.6615649,1
776857675,0.65835303,1
1250287995,0.656323,1
679020843,0.6554029,1
1334312447,0.6546267,1
833289878,0.65422434,1
1065608087,0.6540112,1
318382145,0.6522276,1
840928986,0.6505124,1
550192923,0.6480648,1
559810030,0.64797544,1
685885466,0.64607614,1
703907858,0.6444327,1
349489989,0.6435446,1
1201785516,0.6433974,1
964454380,0.6428876,1
876172743,0.6426498,1
495599069,0.6417893,1
860335831,0.64147145,1
913911109,0.6412474,1
635099205,0.6411521,1
881186916,0.64083236,1
1234207214,0.6400518,1
461695495,0.64004683,1
608525679,0.63942045,1
847304496,0.6390042,1
650904759,0.6379225,1
271024187,0.63629466,1
1319397041,0.6336647,1
587486728,0.63303965,1
1227525709,0.6326427,1
615006338,0.6322806,1
