numero_de_cliente,probabilidad,predict
1391269212,0.950582,1
1469402972,0.9493424,1
470057022,0.9492052,1
634386778,0.9487616,1
1089707559,0.9436021,1
999567231,0.93873805,1
1098486448,0.93853104,1
249952495,0.93849075,1
284742202,0.93649614,1
740845931,0.9363804,1
1122340744,0.9340782,1
1019205178,0.9319662,1
356662435,0.93144274,1
936884668,0.9306139,1
979369427,0.9284773,1
1012975237,0.92618406,1
1470755777,0.9250783,1
706379573,0.9247743,1
346202943,0.9237379,1
1229634178,0.9236926,1
1238491830,0.9227546,1
932097447,0.9219805,1
1385007546,0.9209874,1
1454996526,0.9153687,1
668590958,0.9115623,1
1320406352,0.91083014,1
1227525709,0.91017485,1
1011273772,0.90868837,1
552491803,0.9030179,1
710322376,0.9021908,1
629052023,0.9020322,1
961886397,0.90174925,1
779846086,0.9013111,1
306285953,0.8982502,1
1116995263,0.89707214,1
1231095199,0.89624345,1
888232760,0.8951782,1
684576060,0.8932996,1
547718219,0.8915145,1
508442325,0.8898268,1
658350101,0.88963544,1
314236318,0.8864905,1
265802677,0.88433915,1
1327182802,0.88426954,1
889464941,0.88423795,1
345764726,0.88176024,1
1230541610,0.88091946,1
571851534,0.8771354,1
951539074,0.87681854,1
1356773835,0.87641156,1
1062593134,0.8755118,1
312935153,0.87397987,1
1089552153,0.8737663,1
1101717337,0.87334853,1
685436600,0.87177324,1
725911849,0.8703698,1
731111548,0.8691028,1
1169159777,0.8687452,1
990609528,0.867932,1
690003736,0.8677405,1
751350565,0.8669758,1
1336894717,0.86585665,1
1337293848,0.8602521,1
1012226422,0.8579246,1
540008436,0.85791576,1
352906984,0.8567127,1
897621250,0.85612106,1
308053123,0.8554745,1
631683815,0.8552903,1
454549155,0.8534849,1
1209176750,0.8527483,1
1321346235,0.85200626,1
274914992,0.8504567,1
566014233,0.8487067,1
997156481,0.84834945,1
1463106088,0.8473996,1
1187581299,0.84716064,1
498962460,0.846712,1
273950532,0.8466531,1
1339896690,0.84576195,1
291149719,0.8449914,1
506282515,0.8422681,1
825039709,0.84145105,1
715432741,0.84090555,1
465680374,0.8400922,1
1103543354,0.8400472,1
1440838176,0.8389754,1
1246638651,0.8385226,1
1305321023,0.83843243,1
956808850,0.83842313,1
355522005,0.8375387,1
678291644,0.83586913,1
628650707,0.8346569,1
1000163117,0.83237046,1
1103439801,0.8318105,1
353215243,0.8312496,1
964454380,0.8306513,1
894415665,0.8294752,1
318382145,0.82934695,1
1547273547,0.82885563,1
1161230412,0.82716435,1
672560961,0.8268326,1
685885466,0.82583284,1
913911109,0.82512486,1
1164281684,0.82478637,1
464422087,0.8246498,1
733597636,0.8244834,1
688620743,0.8233941,1
845375062,0.8221715,1
263333883,0.8216897,1
1457705185,0.8214687,1
1161384878,0.8180852,1
358548333,0.81806815,1
1144366247,0.81721365,1
800143506,0.8169049,1
902482861,0.8164164,1
661856507,0.81556654,1
1351782779,0.8137039,1
1323098521,0.8111018,1
659165064,0.81070435,1
1219076232,0.8078653,1
1010399747,0.8065944,1
877644703,0.80641544,1
1332032090,0.8061341,1
1205824221,0.80600196,1
809301833,0.80595493,1
687052369,0.8052699,1
1319687802,0.80380297,1
800037613,0.803407,1
1135175691,0.8033101,1
1462060312,0.8031745,1
495599069,0.8031626,1
642845444,0.80208004,1
252090639,0.8014132,1
1201785516,0.80130213,1
916274165,0.80097437,1
733488976,0.80060756,1
823297125,0.8000453,1
714961049,0.79864717,1
1234207214,0.798555,1
491032668,0.79838884,1
901895430,0.79763883,1
1000685202,0.7976223,1
892732799,0.79742813,1
650904759,0.797389,1
1024450309,0.79389536,1
1242851842,0.7917557,1
275046043,0.7916335,1
498154362,0.79081327,1
596633902,0.7899541,1
616135760,0.7895993,1
349489989,0.7894007,1
697611554,0.788695,1
278472295,0.78861225,1
698013750,0.78744364,1
744058434,0.78732467,1
777042252,0.78724325,1
1102091019,0.78675467,1
774218376,0.78654236,1
1334312447,0.7852626,1
608525679,0.78494173,1
1469808379,0.7837201,1
318751233,0.7834539,1
572352910,0.7831048,1
650835331,0.7825264,1
731054597,0.7824592,1
643545404,0.78230023,1
876172743,0.782237,1
785215333,0.7815986,1
1178796577,0.781467,1
958497190,0.7812351,1
1006693084,0.781002,1
939710885,0.7804854,1
655744278,0.78013295,1
342919116,0.7794267,1
1348953360,0.77895737,1
935575407,0.7779361,1
809215633,0.7777115,1
636964898,0.7770739,1
1115105873,0.7764524,1
892741629,0.7763082,1
1493825886,0.776156,1
851543961,0.77585876,1
1199448353,0.77545065,1
760597346,0.7747868,1
1081034126,0.77431244,1
592537298,0.77430016,1
259309251,0.7742307,1
871480321,0.7741997,1
787353922,0.7736033,1
1207471134,0.77260184,1
840928986,0.7720029,1
842621263,0.7716771,1
317400178,0.7714805,1
779012668,0.771351,1
550192923,0.7713478,1
1016953703,0.77078265,1
634031260,0.7695471,1
461695495,0.7695289,1
828463126,0.7686393,1
585683751,0.76770294,1
703907858,0.76718605,1
586766069,0.7665154,1
587486728,0.76640576,1
1092620488,0.7663005,1
817609833,0.76496446,1
287832706,0.7641045,1
263295667,0.7637209,1
648368723,0.763319,1
1140212760,0.7624134,1
941964256,0.7618612,1
881013056,0.76152045,1
559810030,0.76148325,1
597392052,0.7604867,1
679020843,0.75938594,1
1233370816,0.75748473,1
1332194712,0.75743407,1
719356587,0.7573201,1
853893960,0.75493854,1
708598238,0.7545967,1
1472402469,0.75445336,1
499999337,0.75436866,1
1211489267,0.7542285,1
1339799406,0.75344664,1
947154698,0.75342035,1
788745591,0.75320137,1
1319397041,0.75310946,1
899339334,0.7523867,1
841246442,0.75185215,1
1072132427,0.75106776,1
989369260,0.75101274,1
690092557,0.7507177,1
1219717993,0.7496776,1
1246252723,0.749588,1
1468992689,0.7494441,1
803563934,0.74926007,1
1354107115,0.74884856,1
1135422985,0.7484924,1
561578738,0.74757797,1
1451756090,0.7468552,1
881186916,0.74670374,1
998643975,0.7466838,1
661716489,0.7455217,1
760537910,0.7446043,1
675979861,0.74443233,1
708359544,0.74411625,1
315375723,0.7440995,1
