numero_de_cliente,probabilidad,predict
570949789,0.86162746,1
325429672,0.8492743,1
330896648,0.8368389,1
751249044,0.8334376,1
995320763,0.83053696,1
751439608,0.83033776,1
1199015824,0.82110745,1
629552665,0.8176979,1
551347940,0.8100302,1
337038202,0.80761236,1
675626376,0.80755574,1
1306282127,0.8031413,1
560790759,0.80231375,1
524373823,0.7989671,1
649648086,0.79710525,1
749950074,0.79647976,1
634842578,0.7940696,1
1455139242,0.7932762,1
881119461,0.7930641,1
796673419,0.79166895,1
1166724663,0.790471,1
286028636,0.7893907,1
589957496,0.78933454,1
1325736803,0.7892715,1
932070606,0.78748775,1
804058598,0.7861622,1
1207248196,0.785015,1
952665644,0.78496814,1
672856607,0.78192633,1
588389054,0.7813626,1
1111625350,0.78052646,1
1090997571,0.7776168,1
1498193192,0.77615166,1
609131633,0.7721802,1
1382419144,0.77142084,1
787497082,0.7694921,1
651081685,0.7670985,1
649245454,0.76658165,1
323579368,0.7662488,1
432245359,0.76614255,1
1174335556,0.7616853,1
634576463,0.7590773,1
468098998,0.7587332,1
1453335539,0.7565377,1
848545276,0.7548069,1
613194181,0.7544175,1
931386992,0.7527126,1
1187300888,0.7514627,1
736087583,0.74955195,1
823203410,0.74937457,1
1150973884,0.7470466,1
622953056,0.7425978,1
962556236,0.74219775,1
1234344610,0.74000454,1
678717247,0.7396274,1
275384344,0.7373784,1
733690181,0.7371943,1
505309746,0.7361939,1
1077214064,0.7357908,1
264078607,0.7356574,1
1208104654,0.73557377,1
908770702,0.7354127,1
794616803,0.7341023,1
874809152,0.7322428,1
1162654319,0.7317435,1
1235116175,0.7316516,1
1486993569,0.7309335,1
513387805,0.7304515,1
911524578,0.73043853,1
1107139752,0.73031527,1
1015232545,0.729755,1
715744510,0.7296132,1
891444836,0.72958404,1
1457670983,0.72847676,1
1149406390,0.7276441,1
281788949,0.7259561,1
489120664,0.7241946,1
601890698,0.72377783,1
331531261,0.7217195,1
1052371089,0.7205619,1
1098545663,0.7203829,1
644991693,0.72036374,1
1076405010,0.72031605,1
940588487,0.71982175,1
713356220,0.71938515,1
1199154458,0.7180788,1
848584508,0.71798193,1
1449104895,0.7176302,1
611118231,0.71740586,1
796906930,0.7162216,1
585451266,0.71536416,1
878660214,0.71513176,1
1317896926,0.7149381,1
1245711022,0.71480787,1
491664360,0.7145635,1
1249509359,0.71437436,1
1240979078,0.713722,1
634693952,0.713662,1
1018013552,0.71347636,1
554719580,0.7134644,1
1357904061,0.7132083,1
843063416,0.71247464,1
625762210,0.71144545,1
1140359421,0.71021837,1
661749965,0.7097361,1
266262926,0.7093453,1
1205037335,0.708827,1
981039458,0.70804703,1
1075679457,0.70795614,1
1053163517,0.7076233,1
898544720,0.7070944,1
1526578090,0.7070304,1
473959203,0.70699185,1
269047716,0.70692754,1
1471896498,0.7060251,1
740387288,0.7059456,1
765803467,0.705852,1
439167890,0.7058265,1
884617549,0.70528203,1
601435274,0.7037169,1
