numero_de_cliente,probabilidad,predict
796511591,0.92794544,1
1348083332,0.9134022,1
1458151719,0.90391827,1
658350101,0.8993338,1
345764726,0.8986443,1
1382882160,0.8969886,1
1325996283,0.8845151,1
1094942851,0.8810234,1
1152785170,0.8713651,1
254907010,0.8699902,1
710322376,0.8671799,1
698013750,0.867128,1
478620847,0.864332,1
706621333,0.8602449,1
1198583004,0.85995066,1
334778486,0.85840404,1
1358812005,0.857403,1
1301383539,0.8569535,1
334023540,0.8550121,1
1192098835,0.8549398,1
964454380,0.8547567,1
687052369,0.85396945,1
258808387,0.8507435,1
1135779596,0.8471211,1
985463211,0.846912,1
1547273547,0.84306085,1
661551749,0.8424325,1
1216464499,0.841166,1
826130848,0.8389018,1
1044883015,0.83437383,1
306652778,0.8309783,1
1236309706,0.8309318,1
1357857024,0.8306276,1
1000849728,0.8304728,1
638441239,0.8298443,1
845134908,0.82982874,1
889464941,0.8272363,1
864867586,0.8270528,1
608525679,0.82648104,1
781851942,0.8245472,1
438065957,0.8234968,1
1169057309,0.82259405,1
690003736,0.8220293,1
1488905496,0.8215097,1
892102199,0.8208269,1
961886397,0.8194146,1
902482861,0.81883585,1
571851534,0.81810635,1
1327182802,0.8168958,1
839427641,0.8168704,1
1053489572,0.8162759,1
1469808379,0.81502855,1
1201785516,0.8141734,1
823297125,0.81167614,1
563717249,0.8091887,1
656988414,0.80705756,1
653678763,0.8060363,1
454549155,0.80567676,1
1250169634,0.8044928,1
973594039,0.8009176,1
894415665,0.8005664,1
1161230412,0.79913515,1
1231095199,0.79827785,1
1113865895,0.7970686,1
1070067212,0.79631567,1
250700362,0.7955213,1
779846086,0.7954318,1
1233370816,0.7945714,1
1137207004,0.794096,1
1062593134,0.7925165,1
994389411,0.7924624,1
786630854,0.7911014,1
1112973262,0.78981405,1
1491222386,0.7893517,1
1089552153,0.7866693,1
635099205,0.786481,1
561575236,0.78571934,1
465680374,0.7856202,1
744058434,0.7836054,1
731111548,0.78359944,1
1211026763,0.78308713,1
908082049,0.78176904,1
1356773835,0.7808835,1
1224868836,0.7800205,1
1235133605,0.78001297,1
830774260,0.77877414,1
594762736,0.7786531,1
1463106088,0.7782877,1
1127869052,0.7779885,1
755000054,0.77788746,1
879366655,0.77467275,1
1323098521,0.77442586,1
913911109,0.77399933,1
900939355,0.7720769,1
1246638651,0.77060485,1
