numero_de_cliente,probabilidad,predict
1016783779,0.95875144,1
447990093,0.9393995,1
1122340744,0.9336939,1
285480881,0.9271757,1
507653834,0.9142661,1
346202943,0.9124472,1
614269197,0.9107064,1
690072207,0.90944934,1
496272333,0.90733916,1
1469402972,0.90181357,1
700219427,0.89459157,1
719952686,0.89096963,1
901895430,0.89058787,1
999158844,0.8878848,1
960841355,0.8864686,1
348375152,0.8845513,1
1459306077,0.88409156,1
878976935,0.88404137,1
469357652,0.88340825,1
1038027871,0.8810065,1
1093623821,0.87807536,1
479408826,0.87788665,1
1456839179,0.8767235,1
1222748992,0.8767066,1
569254088,0.87607193,1
825039709,0.8738017,1
750344678,0.8720643,1
1237423372,0.8699392,1
1200808878,0.8692144,1
1332194712,0.86755216,1
703907858,0.8670764,1
1229634178,0.86688274,1
710633266,0.8668217,1
249952495,0.86268723,1
1231971341,0.85852164,1
971108609,0.8576884,1
462992579,0.857661,1
332754467,0.8560917,1
302346506,0.8549658,1
1346661987,0.8539512,1
585608636,0.8529666,1
779012668,0.85034466,1
1327182802,0.8499579,1
249465047,0.8493628,1
1493825886,0.8488079,1
595961151,0.8483269,1
1156415991,0.84756917,1
484136978,0.84737474,1
1250287995,0.84592783,1
1136719846,0.8457167,1
916274165,0.8448182,1
841876239,0.84446806,1
516013833,0.84226465,1
823107219,0.84081763,1
679020843,0.83774036,1
957781338,0.8369631,1
951573711,0.8361141,1
1071358676,0.8324409,1
275046043,0.8323221,1
1125932548,0.83111775,1
1051386142,0.8282403,1
1213881716,0.8280444,1
966379219,0.8263835,1
999655908,0.82452255,1
560499776,0.8235635,1
356662435,0.8223496,1
440298764,0.8211361,1
1238491830,0.82042015,1
321500216,0.81972593,1
660543608,0.81665206,1
1125770942,0.8134181,1
1109000125,0.8129846,1
1127528923,0.8129087,1
1454897491,0.8111986,1
1582619617,0.8108848,1
1440838176,0.8108765,1
1027649404,0.809673,1
779846086,0.8095278,1
973186813,0.8086051,1
334353609,0.80837125,1
582110692,0.80772114,1
352906984,0.807455,1
776562687,0.8073462,1
614615235,0.80727524,1
723680938,0.8072656,1
1005037853,0.8066865,1
1352229749,0.8065445,1
1144780108,0.8061152,1
340674857,0.8058892,1
1125158574,0.801164,1
265802677,0.80073416,1
754066294,0.79734844,1
999567231,0.7969015,1
779679442,0.79651976,1
889464941,0.79650635,1
345650089,0.7964582,1
1351782779,0.7957854,1
