numero_de_cliente,probabilidad,predict
316227442,0.9204952,1
723138511,0.89641434,1
1121225617,0.8660148,1
1383962726,0.86508894,1
1306687893,0.8588476,1
1234932332,0.8543453,1
496272333,0.8515573,1
307306785,0.8502574,1
1338400811,0.84204656,1
1231971341,0.83710843,1
1333333623,0.83606344,1
1444463310,0.8302823,1
1231946764,0.82845,1
878868856,0.82688046,1
551573576,0.8254435,1
654900945,0.8205049,1
1229634178,0.819544,1
598280662,0.81876945,1
773599296,0.8157366,1
807744331,0.81320304,1
1172731376,0.81283194,1
644676568,0.8117133,1
1122340744,0.810548,1
1437127499,0.8092127,1
1449564990,0.8087713,1
1539063779,0.808197,1
815304318,0.8078063,1
1334226315,0.8070614,1
1070520236,0.8070238,1
491664360,0.8065142,1
1077360503,0.8041238,1
884035080,0.79944164,1
1355024975,0.79932624,1
714722722,0.794204,1
1134705015,0.7940752,1
767524471,0.7934113,1
1095641786,0.7920014,1
1163420563,0.79055244,1
846843956,0.789865,1
1246750521,0.7897134,1
571851534,0.78879434,1
745487516,0.7862571,1
722148738,0.78538615,1
738305514,0.78473496,1
478607064,0.7844532,1
499946835,0.78195745,1
839768428,0.7799391,1
644104534,0.77899975,1
466558635,0.7787633,1
512269757,0.7777374,1
524867394,0.77516824,1
517364443,0.77470636,1
1382659666,0.7740429,1
1331896155,0.773076,1
458154443,0.772701,1
865887179,0.7710733,1
1306133792,0.77098864,1
354916631,0.7708457,1
472123117,0.77031857,1
1339359438,0.76963204,1
588866510,0.76941365,1
491982688,0.76810026,1
461452284,0.7673428,1
441213780,0.7657552,1
1318294749,0.76523405,1
664667412,0.7651879,1
268346083,0.7648911,1
1453782142,0.76322824,1
1326528214,0.7624182,1
985241289,0.7622044,1
530149356,0.7620184,1
1499666757,0.76086336,1
1384446374,0.75981635,1
1454897491,0.75973564,1
875722639,0.75966555,1
779902312,0.7591143,1
345650089,0.75904655,1
979064738,0.7579095,1
560770554,0.7577345,1
915577570,0.7574582,1
1353564680,0.75691485,1
1013856119,0.75629807,1
1060827347,0.75538427,1
473756828,0.7552368,1
891444836,0.75452894,1
1224188569,0.75433797,1
892732799,0.7540857,1
324040923,0.7540417,1
1053229221,0.75283605,1
348824675,0.75245386,1
341405363,0.7519045,1
462784371,0.7511997,1
1439243261,0.75117546,1
573702274,0.7505277,1
465337547,0.7498052,1
483974859,0.7495311,1
1001930722,0.74951464,1
829599475,0.7493493,1
1237423372,0.7492086,1
899966586,0.7488634,1
706663117,0.7484422,1
1079148886,0.74802494,1
250533795,0.7476286,1
876172743,0.747555,1
268237057,0.7467003,1
1335080511,0.7460093,1
680730105,0.7459498,1
1164784957,0.74487215,1
747688163,0.7440049,1
1107139752,0.74347717,1
1300750608,0.74228024,1
465674909,0.7418959,1
925584618,0.7411759,1
1236829015,0.74085003,1
507653834,0.7404513,1
843005073,0.7403002,1
342839406,0.7402435,1
1066820644,0.7389832,1
676227735,0.73887664,1
347905134,0.7379326,1
1469960216,0.7376576,1
909584641,0.7369742,1
688833690,0.7351725,1
960841355,0.73516625,1
1200808878,0.73472863,1
800036964,0.73453397,1
703610974,0.73403144,1
843217874,0.7333452,1
770604839,0.7306401,1
761477434,0.7305951,1
274479397,0.73011893,1
1472110760,0.7289404,1
274440311,0.72888035,1
1080592989,0.7280087,1
1489729137,0.7276935,1
847823805,0.7276873,1
1018675288,0.7269552,1
817541131,0.7265442,1
1460471965,0.7264487,1
549628251,0.725923,1
1253149728,0.7253631,1
889762116,0.72523564,1
681999477,0.7251689,1
1220554758,0.7224915,1
999158844,0.7221233,1
1453896933,0.72210294,1
1292054930,0.7215907,1
681912551,0.7214833,1
867315168,0.7203981,1
658715396,0.7200609,1
472586423,0.7199729,1
779012668,0.719548,1
308198538,0.7186189,1
1028130789,0.7172758,1
865341029,0.71717435,1
939786077,0.71714187,1
990090867,0.7164758,1
260219459,0.7164519,1
460817670,0.7149682,1
666842311,0.71468496,1
1231987823,0.71390796,1
605476157,0.7138967,1
677541223,0.7137782,1
573203604,0.71362036,1
555752154,0.7135048,1
340674857,0.71284574,1
806120389,0.71220595,1
452666178,0.7119376,1
618438654,0.7118883,1
486368180,0.7114515,1
1330151812,0.7110379,1
499191017,0.71049565,1
576328088,0.7104108,1
636964898,0.7102041,1
998874129,0.70988744,1
506637017,0.70941323,1
1179492522,0.7093768,1
700219427,0.7091,1
1045288635,0.708952,1
1158788236,0.7082389,1
1024504493,0.70797825,1
872868344,0.7077322,1
1017936754,0.7072368,1
278188904,0.7066446,1
725911849,0.70663977,1
1177242789,0.7065665,1
807086233,0.70655006,1
891291104,0.70641,1
555980634,0.7062054,1
260491765,0.70569426,1
355984653,0.70547706,1
1064098715,0.70535636,1
1108679979,0.7051266,1
1469185944,0.70498735,1
983593504,0.7048271,1
844755547,0.70469993,1
315637466,0.7046557,1
1437792745,0.7046258,1
320161493,0.7043669,1
1316221430,0.7042206,1
464056578,0.7040265,1
824427709,0.70366603,1
283272360,0.70332336,1
671305236,0.7031625,1
871775608,0.70240957,1
934477855,0.7023008,1
587326728,0.70211965,1
909027483,0.70146155,1
1031705462,0.7008926,1
1180492713,0.69998795,1
1454016967,0.6997254,1
619867513,0.6993758,1
841876239,0.6989109,1
1389303459,0.69874305,1
355522005,0.6986193,1
747296112,0.6985801,1
1019821918,0.69818515,1
1355386837,0.6977198,1
1184610974,0.6975331,1
972751296,0.6970958,1
576147302,0.69696695,1
1232723444,0.69682115,1
1388449853,0.6960433,1
447363721,0.6959737,1
267431649,0.6953892,1
300333280,0.6952054,1
1391064796,0.6943814,1
1317452945,0.6934567,1
271381677,0.6934154,1
437038490,0.693175,1
