numero_de_cliente,probabilidad,predict
1016783779,0.95689815,1
346202943,0.94036,1
1122340744,0.94026875,1
507653834,0.9368885,1
285480881,0.93106127,1
447990093,0.92568356,1
348375152,0.92372966,1
469357652,0.918385,1
1231971341,0.91830295,1
1469402972,0.9141274,1
841876239,0.91333175,1
999655908,0.90726644,1
1250287995,0.9026976,1
1156415991,0.8999807,1
1038027871,0.89895535,1
1459306077,0.8971138,1
957781338,0.8956012,1
614269197,0.8933843,1
496272333,0.89278907,1
1454897491,0.89046615,1
1199345235,0.8903448,1
971108609,0.89014745,1
1493825886,0.8901203,1
960841355,0.8882982,1
1229634178,0.88769644,1
999158844,0.8862782,1
340674857,0.88559693,1
719952686,0.8850978,1
1093623821,0.88453794,1
703907858,0.88421273,1
1125770942,0.8829837,1
1237423372,0.88207644,1
345650089,0.88005143,1
690072207,0.8793381,1
825039709,0.8782821,1
1136719846,0.8776904,1
597221838,0.8776677,1
710633266,0.87692887,1
700219427,0.8759237,1
878976935,0.87446696,1
569254088,0.87395406,1
1327182802,0.8695279,1
723680938,0.86927754,1
484136978,0.86916256,1
1200808878,0.86844283,1
1222748992,0.8674555,1
355859871,0.86708266,1
1456839179,0.8656958,1
1582619617,0.8652621,1
464422087,0.8649619,1
779012668,0.86425686,1
1249442553,0.86147434,1
916274165,0.8606481,1
585608636,0.8592313,1
779846086,0.85633487,1
352906984,0.8558698,1
560499776,0.85521245,1
966379219,0.8548372,1
321500216,0.8537075,1
1332194712,0.85127586,1
823107219,0.85017544,1
249952495,0.84989786,1
679020843,0.8494757,1
302346506,0.8467253,1
1144780108,0.84456205,1
850217049,0.84286004,1
805005484,0.8427418,1
479408826,0.8421727,1
901895430,0.83845496,1
999567231,0.8383134,1
776562687,0.8378871,1
725911849,0.8375065,1
889464941,0.83695585,1
332754467,0.8365225,1
808937929,0.83494085,1
750344678,0.8341985,1
831739592,0.8326917,1
355560433,0.83268684,1
306285953,0.83093506,1
1352229749,0.8296862,1
659587021,0.82778835,1
738415924,0.82730365,1
655087128,0.82701945,1
1385749802,0.82674974,1
865364445,0.8266494,1
452229345,0.8257349,1
356662435,0.8242924,1
508442325,0.8233063,1
951573711,0.8224585,1
1213881716,0.8221049,1
