numero_de_cliente,probabilidad,predict
345764726,0.9274933,1
796511591,0.9266389,1
1348083332,0.92031527,1
1382882160,0.913672,1
1458151719,0.9113193,1
658350101,0.9113131,1
698013750,0.8927571,1
1152785170,0.8916888,1
1325996283,0.8915839,1
687052369,0.89065194,1
710322376,0.8892613,1
1327182802,0.8832031,1
478620847,0.8808593,1
334778486,0.87302274,1
1301383539,0.8693525,1
334023540,0.85935766,1
306652778,0.85873055,1
964454380,0.85739875,1
1089552153,0.8563835,1
826130848,0.856031,1
1192098835,0.85163575,1
1135779596,0.84889746,1
258808387,0.848435,1
889464941,0.8475149,1
1358812005,0.84610724,1
254907010,0.8445125,1
656988414,0.8442936,1
781851942,0.84391636,1
864867586,0.84174114,1
1201785516,0.84081596,1
1044883015,0.8373317,1
1356773835,0.8355489,1
1357857024,0.8349412,1
1250169634,0.8346708,1
438065957,0.8345503,1
706621333,0.83368486,1
823297125,0.8334794,1
690003736,0.83317775,1
961886397,0.8297394,1
985463211,0.829557,1
1236309706,0.8271459,1
571851534,0.8266899,1
306285953,0.8251743,1
1469808379,0.8238434,1
635099205,0.8233464,1
1127869052,0.82197213,1
1000849728,0.82113916,1
1216464499,0.82021207,1
1094942851,0.8199465,1
845134908,0.81873757,1
992045390,0.8184704,1
465680374,0.81798345,1
1137207004,0.81741446,1
1113865895,0.8169394,1
1246638651,0.81658864,1
561575236,0.8161654,1
1112973262,0.81524116,1
902482861,0.81493944,1
1491222386,0.8144619,1
661551749,0.81431454,1
973594039,0.81403345,1
1169057309,0.81238437,1
454549155,0.81111497,1
608525679,0.8102936,1
1231095199,0.80965513,1
1223131931,0.80961204,1
1070067212,0.8092535,1
1233370816,0.8086831,1
1198503149,0.80836326,1
688620743,0.80787134,1
1053489572,0.8076406,1
892102199,0.8059972,1
638441239,0.8048296,1
779846086,0.8043098,1
628386052,0.80268794,1
1202349394,0.80155927,1
994389411,0.80141973,1
1323098521,0.80133563,1
1010399747,0.8009533,1
1547273547,0.8008744,1
552491803,0.8002827,1
614734544,0.7998646,1
1488905496,0.79940486,1
1062593134,0.79659146,1
1235133605,0.79639524,1
594762736,0.79486436,1
1462059365,0.79352975,1
587486728,0.79179597,1
727279018,0.79175144,1
786630854,0.79014415,1
250700362,0.7887998,1
913911109,0.7880879,1
879366655,0.78767395,1
1198583004,0.7875982,1
744058434,0.78418905,1
646248366,0.7841108,1
998205972,0.7832413,1
847466605,0.7828064,1
320600734,0.7818249,1
469710181,0.78060746,1
721783084,0.7789553,1
355539870,0.77863383,1
563717249,0.7780915,1
894415665,0.7772717,1
1161230412,0.7762368,1
755000054,0.77568483,1
1214674793,0.7753821,1
981203105,0.77524614,1
839427641,0.77506614,1
800143506,0.77292275,1
830774260,0.77001745,1
731111548,0.76897615,1
571173675,0.7684653,1
1332032090,0.7680564,1
311680734,0.7665623,1
762935969,0.765353,1
902266336,0.76439357,1
777470119,0.7625611,1
653678763,0.75982326,1
842621263,0.7595032,1
615199959,0.7583105,1
1463106088,0.75549597,1
1211026763,0.7554167,1
595444019,0.75352645,1
1017565122,0.7523961,1
1066094066,0.75161225,1
597060957,0.75085086,1
845375062,0.7508207,1
900939355,0.7506098,1
1242766522,0.7502568,1
809215633,0.74935395,1
1249442553,0.7486033,1
1089707559,0.74811035,1
808609243,0.7467634,1
827991946,0.7466766,1
498154362,0.74653167,1
1215010037,0.74623924,1
640659315,0.745411,1
1224868836,0.74526834,1
888232760,0.74510187,1
1234640837,0.74406123,1
280104990,0.7440241,1
266616403,0.7425093,1
584174379,0.7420624,1
685885466,0.7407095,1
1243596721,0.73971444,1
1223440770,0.73969984,1
643545404,0.7389181,1
356662435,0.73760486,1
345167748,0.73750085,1
294574374,0.7355948,1
519484867,0.7355046,1
1330362572,0.7333161,1
799586784,0.7317676,1
951539074,0.7313132,1
1198560681,0.73047477,1
274914992,0.7300198,1
330724102,0.7293503,1
604559032,0.72806233,1
655744278,0.72484726,1
273950532,0.7241089,1
433702733,0.7214183,1
1333439797,0.72105104,1
1113578268,0.7207045,1
278472295,0.7202098,1
432245359,0.71722597,1
901895430,0.71500117,1
279931864,0.71459347,1
840928986,0.71386784,1
990609528,0.71366006,1
1168266999,0.71276635,1
596633902,0.71262616,1
1207471134,0.71241736,1
908082049,0.71152204,1
952783057,0.71069676,1
654555709,0.70984316,1
853067774,0.7097929,1
270699224,0.70971686,1
606774623,0.7097051,1
995661549,0.706491,1
1227062693,0.7061465,1
710533069,0.7060206,1
719356587,0.70586824,1
740845931,0.7054674,1
