numero_de_cliente,probabilidad,predict
345764726,0.9013707,1
1348083332,0.8908661,1
796511591,0.8880574,1
1382882160,0.88738495,1
1458151719,0.87584907,1
698013750,0.8716658,1
658350101,0.87039405,1
478620847,0.8654879,1
1491222386,0.8610993,1
985463211,0.85770303,1
1358812005,0.8409519,1
1325996283,0.83908516,1
710322376,0.83889693,1
1233370816,0.83850867,1
1094942851,0.8376467,1
334778486,0.8368977,1
661551749,0.8355859,1
1152785170,0.831436,1
306652778,0.8281507,1
608525679,0.82335335,1
1135779596,0.8194744,1
258808387,0.81724316,1
254907010,0.8120925,1
1469808379,0.8114486,1
638441239,0.8104996,1
894415665,0.80906606,1
961886397,0.8071932,1
826130848,0.8070062,1
706621333,0.80553144,1
1112973262,0.8024101,1
864867586,0.8007877,1
635099205,0.79808706,1
1327182802,0.79780483,1
1070067212,0.79779893,1
786630854,0.79762626,1
839427641,0.790822,1
1356773835,0.78938645,1
994389411,0.7883754,1
1231095199,0.7879658,1
334023540,0.7869627,1
1216464499,0.7845566,1
902482861,0.7814324,1
690003736,0.7798626,1
656988414,0.77935314,1
892102199,0.77804226,1
1488905496,0.7770536,1
1250169634,0.7762534,1
779846086,0.7754913,1
973594039,0.77433664,1
1192098835,0.77388304,1
1223131931,0.7723932,1
687052369,0.77232313,1
1053489572,0.77188396,1
823297125,0.7716027,1
1357857024,0.7704337,1
438065957,0.7675231,1
1198583004,0.7673864,1
1000849728,0.7664431,1
1301383539,0.76459426,1
1127869052,0.76190203,1
628386052,0.761898,1
1235133605,0.7612751,1
964454380,0.75769806,1
1201785516,0.757499,1
250700362,0.75722283,1
640659315,0.75152254,1
1089552153,0.7511893,1
1323098521,0.7478633,1
1547273547,0.74780244,1
563717249,0.74678653,1
781851942,0.7460868,1
1066094066,0.7450182,1
646248366,0.74409205,1
721783084,0.7421756,1
454549155,0.7411728,1
595444019,0.7386988,1
465680374,0.7385356,1
1161230412,0.73839515,1
571851534,0.7355978,1
1198503149,0.7340276,1
777470119,0.73380893,1
306285953,0.7333925,1
845134908,0.7307465,1
1463106088,0.72419906,1
439390973,0.7232066,1
1223440770,0.72235686,1
571173675,0.7206033,1
653678763,0.7205228,1
1211026763,0.71757954,1
889464941,0.7168851,1
280104990,0.71656984,1
1202349394,0.71549654,1
1137207004,0.71085805,1
808609243,0.70763755,1
1236309706,0.706698,1
1224868836,0.7049966,1
744058434,0.70469785,1
1502389566,0.70458436,1
311680734,0.7042713,1
603728389,0.7039191,1
597060957,0.7027285,1
456161423,0.6939699,1
345167748,0.69244117,1
1044883015,0.69222355,1
755000054,0.6903241,1
469710181,0.6892113,1
1010399747,0.68881017,1
552491803,0.6884778,1
320600734,0.6874621,1
992045390,0.68694085,1
853067774,0.6852379,1
587486728,0.68519217,1
274914992,0.6848963,1
913911109,0.6846723,1
259309251,0.6845867,1
688620743,0.6834999,1
266616403,0.68197376,1
469151341,0.6815241,1
998205972,0.6807308,1
1463719403,0.679276,1
1215010037,0.6763374,1
519484867,0.67596644,1
432245359,0.6749656,1
594762736,0.67468494,1
1329950018,0.6738232,1
1330362572,0.671467,1
1242766522,0.6711302,1
902266336,0.6696325,1
1113578268,0.6687188,1
355539870,0.6673985,1
1243596721,0.66723114,1
1198560681,0.66692305,1
973054379,0.6656851,1
1249442553,0.664633,1
1062593134,0.66400856,1
509475556,0.6637302,1
1462059365,0.66368556,1
1205141623,0.6631162,1
713605921,0.6628092,1
1246638651,0.6626492,1
1169057309,0.65676373,1
845375062,0.6562138,1
957095162,0.6561779,1
679809112,0.65366966,1
282315406,0.6519342,1
330724102,0.6507711,1
324602676,0.65045196,1
879366655,0.65006804,1
830774260,0.6491268,1
561575236,0.6471011,1
597392052,0.64690113,1
584174379,0.64586073,1
888232760,0.6429915,1
458336545,0.6427637,1
710533069,0.64208746,1
1168266999,0.6419549,1
951539074,0.64139736,1
1214674793,0.64139116,1
654154538,0.641241,1
851521280,0.6371228,1
1112472330,0.63577974,1
952783057,0.6357186,1
453284011,0.63515776,1
334868034,0.6348758,1
773525564,0.6339024,1
990609528,0.63366646,1
908082049,0.6329796,1
697611554,0.6327253,1
1017565122,0.63126713,1
1000163117,0.63007754,1
901949760,0.63006985,1
778725776,0.62912315,1
1113865895,0.6286242,1
1435505821,0.6280522,1
294967894,0.6266858,1
1044843484,0.6265565,1
596633902,0.62568206,1
607897411,0.6231081,1
640026598,0.6226732,1
279850258,0.62241983,1
1470697869,0.62219244,1
981203105,0.6221152,1
614734544,0.6215442,1
904833807,0.621098,1
1205824221,0.62046844,1
731111548,0.6203523,1
488872935,0.6193945,1
924261651,0.6174034,1
652989889,0.61688703,1
696242276,0.6167937,1
273908670,0.6161354,1
845233653,0.6144803,1
643545404,0.61405104,1
1439545978,0.61386174,1
983005783,0.6137515,1
963774190,0.61321187,1
900939355,0.61293024,1
1124826097,0.61292684,1
604559032,0.61265343,1
1234207214,0.61193264,1
278472295,0.6118235,1
517465374,0.61095685,1
1332032090,0.6108654,1
349489989,0.61046344,1
257381577,0.6098435,1
727279018,0.60961634,1
559810030,0.6086864,1
847466605,0.6085766,1
988656030,0.60833853,1
639230157,0.6078452,1
990474395,0.6058018,1
1000685202,0.6050393,1
703907858,0.603998,1
576147302,0.6037814,1
464422087,0.60356915,1
874717632,0.602582,1
495191407,0.6025645,1
796934351,0.6009497,1
854527480,0.600642,1
1409886687,0.6003029,1
