numero_de_cliente,probabilidad,predict
316227442,0.9463575,1
723138511,0.9399691,1
1383962726,0.9333673,1
1234932332,0.91850275,1
1338400811,0.91252655,1
496272333,0.90890515,1
307306785,0.9039056,1
1163420563,0.89890164,1
1172731376,0.8983889,1
1231946764,0.89647794,1
654900945,0.8957757,1
865887179,0.8953877,1
1229634178,0.89522207,1
1437127499,0.89331555,1
807744331,0.89184046,1
1231971341,0.89060783,1
1539063779,0.8905233,1
571851534,0.89051765,1
1122340744,0.8904486,1
320161493,0.8904011,1
1306133792,0.8848407,1
815304318,0.8847854,1
1077360503,0.8847258,1
551573576,0.8844606,1
1306687893,0.88413316,1
1444463310,0.88395816,1
1333333623,0.88380575,1
1334226315,0.88351023,1
884035080,0.8829375,1
1331896155,0.87812304,1
1449564990,0.87667364,1
491664360,0.8755274,1
1013856119,0.8749471,1
875722639,0.8739409,1
588866510,0.87314385,1
1318294749,0.87213004,1
745487516,0.872119,1
878868856,0.87103814,1
714722722,0.87022525,1
491982688,0.8685955,1
779902312,0.8650084,1
644676568,0.86422193,1
1070520236,0.8641585,1
1164784957,0.86323273,1
1463740992,0.86169213,1
1200264555,0.86149305,1
773599296,0.86139935,1
664667412,0.86103475,1
1134705015,0.8602233,1
1095641786,0.86017114,1
478607064,0.85915273,1
1200808878,0.8590115,1
1069693163,0.8584429,1
530149356,0.8582616,1
1246750521,0.85733354,1
1355024975,0.8556233,1
658715396,0.8551086,1
865341029,0.8549842,1
839768428,0.8547787,1
1031705462,0.85402524,1
1121225617,0.8538579,1
573702274,0.85313374,1
843005073,0.8529792,1
1339359438,0.85268426,1
892732799,0.8516489,1
747688163,0.8514298,1
767524471,0.85138863,1
1453782142,0.85082626,1
268237057,0.85065925,1
499946835,0.8496444,1
472123117,0.84918404,1
915577570,0.848445,1
909584641,0.84781194,1
960841355,0.84771276,1
517364443,0.8475627,1
925584618,0.8472189,1
979064738,0.8469738,1
722148738,0.8465905,1
738305514,0.8464749,1
1384446374,0.8455558,1
465337547,0.8453882,1
829599475,0.8448639,1
342839406,0.8446368,1
463192323,0.8445247,1
441213780,0.8433031,1
680730105,0.84304106,1
676227735,0.84279376,1
1499666757,0.8426251,1
512269757,0.84235466,1
1009196883,0.84213215,1
1457165448,0.8417956,1
800036964,0.8413568,1
644104534,0.8410336,1
681999477,0.83961487,1
1300750608,0.8394164,1
876172743,0.8388794,1
1060827347,0.8383378,1
458154443,0.83806616,1
348824675,0.8370248,1
1237423372,0.83676547,1
560770554,0.8364482,1
985241289,0.83623445,1
1028130789,0.8356979,1
807086233,0.8354849,1
1053229221,0.8351324,1
1326528214,0.83499503,1
846843956,0.8348664,1
1090997571,0.8341278,1
1001930722,0.83369344,1
555980634,0.83321935,1
1069655827,0.83321047,1
1325424018,0.83286697,1
732842475,0.8327499,1
499191017,0.8327147,1
1382659666,0.8326175,1
1069547603,0.83185077,1
1327182802,0.8314398,1
347512349,0.8312105,1
824427709,0.8295057,1
1224188569,0.82942665,1
991891146,0.82935995,1
1356600709,0.8290792,1
1018675288,0.8286917,1
445265534,0.8282998,1
473756828,0.82800233,1
1353564680,0.8270354,1
1460471965,0.8269451,1
706663117,0.8261198,1
598280662,0.82600266,1
1069861336,0.8259943,1
1469960216,0.82597435,1
249952495,0.82571495,1
506637017,0.8257014,1
1454897491,0.82556003,1
347905134,0.8249106,1
507653834,0.82483894,1
352906984,0.8243933,1
1330151812,0.8243236,1
1079148886,0.8243014,1
274440311,0.82392865,1
1107139752,0.8233708,1
939786077,0.82336897,1
1231987823,0.82309294,1
1000309923,0.8229765,1
603245758,0.8224799,1
341405363,0.8221501,1
1316221430,0.82187265,1
354916631,0.821357,1
990090867,0.8211982,1
1017936754,0.82066137,1
1535454255,0.8199585,1
1160629496,0.81938887,1
478420001,0.81898546,1
274479397,0.8187595,1
549628251,0.81845325,1
263951647,0.81818336,1
464056578,0.81808335,1
853474633,0.81799793,1
1453896933,0.8176202,1
1472110760,0.81760526,1
812017494,0.81752867,1
1066820644,0.8170218,1
871775608,0.81668586,1
1184610974,0.81661606,1
1180328631,0.81626916,1
587326728,0.816239,1
1114610918,0.81619185,1
1292054930,0.8156767,1
324040923,0.8155176,1
891715981,0.8154574,1
1242583618,0.8154492,1
460817670,0.8153999,1
891444836,0.81513697,1
1388449853,0.8145908,1
761477434,0.81442624,1
268346083,0.81405944,1
994305474,0.8136885,1
1180492713,0.81305575,1
899966586,0.812113,1
1352229749,0.8119055,1
260219459,0.81180924,1
462784371,0.8117537,1
461452284,0.8115073,1
272552517,0.81031775,1
