numero_de_cliente,probabilidad,predict
346202943,0.9701101,1
1016783779,0.9669477,1
285480881,0.95654917,1
957781338,0.94552875,1
447990093,0.9383016,1
1122340744,0.9367965,1
507653834,0.9367406,1
479408826,0.93600786,1
496272333,0.93578833,1
1156415991,0.93272525,1
340674857,0.9323573,1
595961151,0.9322351,1
1136719846,0.9239257,1
348375152,0.9233787,1
1093623821,0.9232149,1
710633266,0.92232823,1
999158844,0.91982746,1
703907858,0.9190296,1
469357652,0.9179894,1
1250287995,0.9176206,1
690072207,0.9174293,1
1038027871,0.91718036,1
958746746,0.91663027,1
999655908,0.9146728,1
1327182802,0.91306067,1
951573711,0.9123315,1
1237423372,0.9114985,1
1459306077,0.90993845,1
1439189948,0.90714836,1
878976935,0.90703803,1
332754467,0.906471,1
901895430,0.90540737,1
1469402972,0.9036242,1
302346506,0.9021292,1
1231971341,0.90122527,1
321500216,0.9003584,1
723680938,0.8982637,1
334353609,0.89808625,1
916274165,0.8980633,1
719952686,0.89616776,1
745940686,0.8943745,1
1456839179,0.89349896,1
1454897491,0.89331484,1
971108609,0.8919434,1
1233370816,0.89064664,1
1125770942,0.88899076,1
1200808878,0.8886716,1
1213881716,0.8866528,1
452229345,0.8865929,1
355859871,0.8860355,1
750344678,0.885559,1
609346979,0.88524693,1
484136978,0.8848796,1
356662435,0.88423485,1
776562687,0.88420105,1
808937929,0.88312197,1
1144780108,0.8815547,1
560499776,0.8814854,1
841876239,0.88008475,1
825039709,0.88008106,1
345650089,0.87907195,1
1051386142,0.8782797,1
715432741,0.878278,1
1199345235,0.87629783,1
352906984,0.8752241,1
1052835642,0.87232155,1
894415665,0.87099713,1
264192451,0.87049514,1
779012668,0.86879855,1
1249442553,0.86627066,1
585608636,0.8643835,1
960841355,0.8635141,1
614269197,0.8613184,1
597221838,0.8611318,1
582110692,0.860357,1
440298764,0.8600413,1
1346661987,0.8595989,1
679020843,0.8580478,1
999567231,0.853937,1
850217049,0.85312015,1
891071377,0.8522383,1
569254088,0.85201967,1
451705509,0.85194224,1
700219427,0.8509018,1
725911849,0.8491751,1
1109000125,0.8490713,1
1005037853,0.8481857,1
1103732603,0.84556687,1
358548333,0.8454129,1
1098486448,0.8451409,1
966379219,0.84507394,1
1071358676,0.8447771,1
249952495,0.84444094,1
981341952,0.8434634,1
642845444,0.8432534,1
1332194712,0.8423692,1
1083297421,0.84192324,1
990418460,0.8417302,1
314236318,0.83973473,1
655175591,0.83709425,1
1229634178,0.83663565,1
1222748992,0.8365546,1
687052369,0.83577096,1
516013833,0.8349995,1
973186813,0.83452535,1
655087128,0.83412236,1
597674785,0.8337568,1
608525679,0.8335444,1
1582619617,0.83297217,1
636964898,0.8316558,1
561033749,0.8299048,1
318751233,0.8288517,1
754066294,0.82788813,1
805005484,0.8268261,1
1238491830,0.82667583,1
462250979,0.8266135,1
1027649404,0.8235644,1
998643975,0.8235571,1
1049967128,0.82324976,1
759217496,0.82270646,1
1127528923,0.8215061,1
658350101,0.8209119,1
994305474,0.8206227,1
