numero_de_cliente,probabilidad,predict
723138511,0.95763844,1
496272333,0.93590665,1
1383962726,0.92537266,1
1231971341,0.9238877,1
316227442,0.9199056,1
1437127499,0.9163365,1
1234932332,0.9157792,1
815304318,0.90960246,1
1229634178,0.9055061,1
307306785,0.9045728,1
1539063779,0.8983891,1
1333333623,0.89733744,1
1444463310,0.896338,1
1070520236,0.895461,1
1338400811,0.89523786,1
1163420563,0.89340097,1
551573576,0.8923525,1
1306687893,0.89176637,1
491664360,0.8873474,1
846843956,0.88690996,1
1121225617,0.8865216,1
1330151812,0.88617283,1
745487516,0.8826065,1
1077360503,0.8820625,1
320161493,0.87827325,1
1334226315,0.877937,1
654900945,0.87605214,1
884035080,0.875897,1
1172731376,0.8735141,1
714722722,0.8729713,1
985241289,0.8724604,1
1231946764,0.8713611,1
354916631,0.8701539,1
461452284,0.86901075,1
573702274,0.8681092,1
571851534,0.86769605,1
1095641786,0.8661,1
915577570,0.86575073,1
807744331,0.86528635,1
767524471,0.8648367,1
491982688,0.8643498,1
1306133792,0.86286753,1
524867394,0.862252,1
1069547603,0.8615822,1
1237423372,0.86048055,1
268237057,0.8604625,1
1122340744,0.8602566,1
588866510,0.8601164,1
878868856,0.8596663,1
1318294749,0.8590088,1
664667412,0.85878915,1
1331896155,0.8585155,1
875722639,0.8578009,1
960841355,0.8564129,1
560770554,0.85528445,1
676227735,0.8548079,1
458154443,0.85472554,1
530149356,0.8533513,1
1339359438,0.85314053,1
1134705015,0.8527543,1
1246750521,0.8524902,1
843005073,0.85182834,1
499946835,0.85097194,1
274440311,0.84896857,1
1200808878,0.8487587,1
1454897491,0.8483679,1
348824675,0.847833,1
747688163,0.84749275,1
555980634,0.84731,1
598280662,0.8468549,1
460817670,0.84605736,1
1453782142,0.84593946,1
681999477,0.84437966,1
1069693163,0.84389573,1
308198538,0.84377116,1
483974859,0.84355736,1
1079148886,0.8433233,1
1449564990,0.8432632,1
472123117,0.84301955,1
603245758,0.84252125,1
1164784957,0.84250355,1
341405363,0.84213424,1
892732799,0.8418708,1
441213780,0.8418238,1
517364443,0.841463,1
464056578,0.84071,1
1292054930,0.8404875,1
349336325,0.8389471,1
891444836,0.8384304,1
773599296,0.83774066,1
1018675288,0.8375601,1
999158844,0.8375413,1
619867513,0.8373711,1
499191017,0.83724785,1
1315620216,0.83723783,1
473756828,0.83717066,1
979064738,0.8369934,1
876172743,0.83658403,1
723680938,0.83658355,1
268346083,0.83623797,1
315637466,0.8355484,1
300333280,0.83552617,1
1060827347,0.83330894,1
746018355,0.83268785,1
1028130789,0.8317625,1
1224188569,0.83144945,1
324040923,0.83135384,1
566297265,0.8303967,1
865341029,0.83039135,1
1001930722,0.8301432,1
644104534,0.82990044,1
722148738,0.829566,1
340674857,0.829436,1
688833690,0.828829,1
1013856119,0.828476,1
839768428,0.82835865,1
680730105,0.8283012,1
738305514,0.82802016,1
573203604,0.82749754,1
800036964,0.827185,1
644676568,0.8271629,1
853474633,0.82590336,1
1200264555,0.82464284,1
871775608,0.82425696,1
278188904,0.8239369,1
512269757,0.8238569,1
463192323,0.8231314,1
829599475,0.8229582,1
861519361,0.8229492,1
725911849,0.82237816,1
1453896933,0.82176536,1
865887179,0.82134205,1
462784371,0.82091093,1
1107139752,0.8207867,1
549628251,0.8207124,1
805005484,0.82042366,1
796934351,0.8200417,1
342839406,0.81951386,1
