numero_de_cliente,probabilidad,predict
1016783779,0.98184246,1
507653834,0.96930295,1
285480881,0.962309,1
346202943,0.96051776,1
496272333,0.9585475,1
1469402972,0.95687383,1
1122340744,0.95498204,1
957781338,0.9513938,1
1459306077,0.94953483,1
999158844,0.94818854,1
348375152,0.946069,1
469357652,0.9451045,1
690072207,0.9450992,1
479408826,0.94037056,1
719952686,0.9392281,1
1156415991,0.9390992,1
614269197,0.9376775,1
1200808878,0.9351078,1
841876239,0.93509084,1
1456839179,0.93437076,1
1038027871,0.9339883,1
723680938,0.93304217,1
332754467,0.93245625,1
700219427,0.93168885,1
999655908,0.9313483,1
1327182802,0.9305492,1
340674857,0.93023056,1
1250287995,0.9297195,1
1231971341,0.92915994,1
447990093,0.92689204,1
1346661987,0.925161,1
960841355,0.9249578,1
966379219,0.92462194,1
971108609,0.92415965,1
878976935,0.92322546,1
710633266,0.922819,1
585608636,0.92236745,1
825039709,0.9222556,1
302346506,0.9207257,1
516013833,0.9199989,1
679020843,0.9197317,1
1237423372,0.91901064,1
356662435,0.9170532,1
999567231,0.91680294,1
1440838176,0.9163736,1
823107219,0.91612643,1
1493825886,0.91508156,1
352906984,0.9145809,1
703907858,0.9144333,1
1093623821,0.91364914,1
779012668,0.9136437,1
484136978,0.9131008,1
1229634178,0.91123337,1
1454897491,0.91103685,1
750344678,0.910756,1
1125770942,0.9098561,1
1136719846,0.9078961,1
464422087,0.9078522,1
249952495,0.9077452,1
891071377,0.90741235,1
560499776,0.9071572,1
1582619617,0.9069189,1
314236318,0.9057502,1
1303652009,0.9044061,1
1222748992,0.9034669,1
776562687,0.9034022,1
1051386142,0.9026915,1
265802677,0.9024213,1
1351782779,0.9019673,1
831739592,0.9015976,1
355859871,0.9005541,1
595961151,0.89986944,1
655087128,0.89918184,1
958746746,0.8986079,1
1027649404,0.8984708,1
901895430,0.89845455,1
659587021,0.8974018,1
1199345235,0.8972157,1
916274165,0.89558125,1
569254088,0.895431,1
1249442553,0.8954283,1
321500216,0.8942603,1
306285953,0.8924327,1
889464941,0.8909127,1
614615235,0.89061636,1
440298764,0.890413,1
355522005,0.8903558,1
460817670,0.88946617,1
853893960,0.8890835,1
880972654,0.8890816,1
1213881716,0.8889588,1
1332194712,0.88879037,1
1071358676,0.8885785,1
779679442,0.8879777,1
345650089,0.887236,1
973186813,0.8869601,1
1144780108,0.8868496,1
597221838,0.8858736,1
951573711,0.8855644,1
1233370816,0.8853752,1
589454522,0.8853621,1
1238491830,0.8852492,1
571851534,0.8845791,1
850217049,0.88431066,1
1052835642,0.88417536,1
1125932548,0.88391083,1
264192451,0.8830022,1
582110692,0.8815597,1
334353609,0.8812642,1
451705509,0.8806833,1
715432741,0.8790081,1
1005037853,0.8788739,1
1127528923,0.8783565,1
642845444,0.8774996,1
358548333,0.87737775,1
1095899797,0.8770986,1
462250979,0.87701124,1
508442325,0.87679315,1
1083297421,0.8764332,1
1125158574,0.8744396,1
738415924,0.87423277,1
658350101,0.8740499,1
1013406306,0.8737156,1
988549189,0.87369,1
330532010,0.87303615,1
779846086,0.8722112,1
725911849,0.87205535,1
275046043,0.8718025,1
462992579,0.871078,1
1439189948,0.8703846,1
944363118,0.86993635,1
636964898,0.86954945,1
597674785,0.86927843,1
432245359,0.8678978,1
1227525709,0.86739457,1
1098486448,0.86678624,1
1010425272,0.8653311,1
1101717337,0.86317974,1
1109000125,0.8628447,1
