numero_de_cliente,probabilidad,predict
345764726,0.9369901,1
1348083332,0.9259219,1
1382882160,0.9178216,1
1094942851,0.9118848,1
744058434,0.91042656,1
1135779596,0.9093873,1
964454380,0.9092539,1
826130848,0.90829283,1
1358812005,0.90508276,1
478620847,0.90073514,1
1113865895,0.900497,1
1458151719,0.8980349,1
334778486,0.89782864,1
781851942,0.89771885,1
658350101,0.8964355,1
902482861,0.89390785,1
1327182802,0.89073443,1
690003736,0.8880221,1
889464941,0.8855271,1
1356773835,0.884232,1
1250169634,0.8841591,1
1044883015,0.8820283,1
1231095199,0.8810463,1
661551749,0.8800778,1
258808387,0.87940073,1
1547273547,0.87871,1
1325996283,0.8784155,1
687052369,0.87833744,1
1152785170,0.87791365,1
1201785516,0.8770185,1
1202349394,0.8759547,1
755000054,0.87472767,1
721783084,0.8714526,1
1198503149,0.871279,1
254907010,0.8711152,1
1169057309,0.87031895,1
698013750,0.86964923,1
280104990,0.8694677,1
710322376,0.8684616,1
1216464499,0.8684456,1
706621333,0.86843413,1
823297125,0.8674018,1
355539870,0.8664263,1
1236309706,0.866357,1
454549155,0.8657016,1
1235133605,0.8654607,1
1089552153,0.86477643,1
1000849728,0.86457926,1
1127869052,0.86405474,1
1469808379,0.8627384,1
894415665,0.86218905,1
1301383539,0.8610721,1
845134908,0.8598024,1
961886397,0.8584723,1
864867586,0.85771686,1
604559032,0.8576456,1
994389411,0.85654193,1
842621263,0.85502285,1
306285953,0.8548463,1
1192098835,0.854384,1
973594039,0.8532674,1
924261651,0.8530368,1
777470119,0.85269994,1
992045390,0.85251623,1
608525679,0.8518567,1
334023540,0.85185033,1
1243596721,0.85010535,1
1024450309,0.8494398,1
796511591,0.84933,1
892102199,0.8491299,1
1215010037,0.8487676,1
1234207214,0.8486827,1
1198583004,0.84770346,1
603728389,0.846098,1
879366655,0.84592694,1
727279018,0.84572524,1
908082049,0.84549093,1
563717249,0.8453956,1
306652778,0.84501606,1
1112973262,0.8447924,1
1233370816,0.8436518,1
597060957,0.8434515,1
653678763,0.84200186,1
615199959,0.8416992,1
1451756090,0.8404376,1
998205972,0.8402217,1
274914992,0.83932453,1
788745591,0.8389934,1
981203105,0.8379709,1
1161230412,0.8378094,1
1089707559,0.83768743,1
465680374,0.83633476,1
594762736,0.83598447,1
607897411,0.8359716,1
1053489572,0.8359608,1
688620743,0.83523726,1
1205824221,0.83477443,1
1246638651,0.8341572,1
1113578268,0.8334572,1
817861209,0.8333864,1
