numero_de_cliente,probabilidad,predict
723138511,0.96594113,1
1234932332,0.957465,1
491664360,0.9543056,1
1122340744,0.94806623,1
496272333,0.94435984,1
1383962726,0.94432884,1
1333333623,0.94362694,1
1338400811,0.94252586,1
875722639,0.94086033,1
1077360503,0.93878764,1
1444463310,0.9372658,1
1306133792,0.93604946,1
815304318,0.9359805,1
1539063779,0.9354491,1
714722722,0.93532175,1
316227442,0.9325698,1
960841355,0.93235105,1
458154443,0.93078583,1
891444836,0.9296091,1
1070520236,0.9293913,1
268346083,0.9289148,1
491982688,0.9288824,1
891715981,0.9283216,1
1437127499,0.9271669,1
654900945,0.9266777,1
807744331,0.92622966,1
1253149728,0.9257731,1
619867513,0.92565924,1
1292054930,0.9255151,1
843005073,0.9252603,1
307306785,0.9251847,1
1095641786,0.92382264,1
1306687893,0.92226166,1
437038490,0.92123055,1
1000309923,0.92110556,1
1460471965,0.9208157,1
1231946764,0.92061204,1
1355024975,0.9205885,1
1231971341,0.92023426,1
767524471,0.920003,1
1229634178,0.91947526,1
462784371,0.91892666,1
745487516,0.9188191,1
1493825886,0.9184105,1
1382659666,0.91740066,1
1454016967,0.91729945,1
664667412,0.91727024,1
576328088,0.9163926,1
861519361,0.9158333,1
636964898,0.9158099,1
549628251,0.9153618,1
274479397,0.91494447,1
348536681,0.9146357,1
985241289,0.9135993,1
516347472,0.9134154,1
1172731376,0.91247725,1
1179492522,0.9124072,1
983593504,0.9114027,1
588866510,0.91086346,1
1134705015,0.9105539,1
796934351,0.9104764,1
300333280,0.9104705,1
1164784957,0.91025877,1
1200264555,0.9099965,1
1384446374,0.90938383,1
275039040,0.9090111,1
999158844,0.9087088,1
1453896933,0.90841746,1
1064098715,0.9083369,1
555980634,0.9081574,1
994305474,0.90811783,1
576147302,0.90800667,1
342839406,0.9077849,1
1163420563,0.9076996,1
1437792745,0.90754133,1
517364443,0.90724343,1
1009196883,0.9059785,1
341405363,0.90557224,1
676227735,0.9050506,1
846843956,0.90470076,1
979064738,0.9044551,1
876172743,0.9041174,1
473756828,0.9040091,1
